rank,count,frequency,subset,approach
250,54,0.627906976744186,ident,after-conv11-msr
251,54,0.627906976744186,ident,after-conv11-msr
252,54,0.627906976744186,ident,after-conv11-msr
253,54,0.627906976744186,ident,after-conv11-msr
254,55,0.6395348837209303,ident,after-conv11-msr
255,55,0.6395348837209303,ident,after-conv11-msr
256,55,0.6395348837209303,ident,after-conv11-msr
257,55,0.6395348837209303,ident,after-conv11-msr
258,55,0.6395348837209303,ident,after-conv11-msr
259,55,0.6395348837209303,ident,after-conv11-msr
260,56,0.6511627906976745,ident,after-conv11-msr
261,56,0.6511627906976745,ident,after-conv11-msr
262,56,0.6511627906976745,ident,after-conv11-msr
263,56,0.6511627906976745,ident,after-conv11-msr
264,56,0.6511627906976745,ident,after-conv11-msr
265,56,0.6511627906976745,ident,after-conv11-msr
266,57,0.6627906976744186,ident,after-conv11-msr
267,57,0.6627906976744186,ident,after-conv11-msr
268,57,0.6627906976744186,ident,after-conv11-msr
269,57,0.6627906976744186,ident,after-conv11-msr
270,57,0.6627906976744186,ident,after-conv11-msr
271,57,0.6627906976744186,ident,after-conv11-msr
272,57,0.6627906976744186,ident,after-conv11-msr
273,57,0.6627906976744186,ident,after-conv11-msr
274,57,0.6627906976744186,ident,after-conv11-msr
275,57,0.6627906976744186,ident,after-conv11-msr
276,57,0.6627906976744186,ident,after-conv11-msr
277,57,0.6627906976744186,ident,after-conv11-msr
278,58,0.6744186046511628,ident,after-conv11-msr
279,58,0.6744186046511628,ident,after-conv11-msr
280,59,0.686046511627907,ident,after-conv11-msr
281,59,0.686046511627907,ident,after-conv11-msr
282,59,0.686046511627907,ident,after-conv11-msr
283,59,0.686046511627907,ident,after-conv11-msr
284,59,0.686046511627907,ident,after-conv11-msr
285,60,0.6976744186046512,ident,after-conv11-msr
286,61,0.7093023255813954,ident,after-conv11-msr
287,62,0.7209302325581395,ident,after-conv11-msr
288,62,0.7209302325581395,ident,after-conv11-msr
289,62,0.7209302325581395,ident,after-conv11-msr
290,63,0.7325581395348837,ident,after-conv11-msr
291,64,0.7441860465116279,ident,after-conv11-msr
292,64,0.7441860465116279,ident,after-conv11-msr
293,64,0.7441860465116279,ident,after-conv11-msr
294,64,0.7441860465116279,ident,after-conv11-msr
295,64,0.7441860465116279,ident,after-conv11-msr
296,64,0.7441860465116279,ident,after-conv11-msr
297,64,0.7441860465116279,ident,after-conv11-msr
298,64,0.7441860465116279,ident,after-conv11-msr
299,64,0.7441860465116279,ident,after-conv11-msr
300,64,0.7441860465116279,ident,after-conv11-msr
301,64,0.7441860465116279,ident,after-conv11-msr
302,65,0.7558139534883721,ident,after-conv11-msr
303,65,0.7558139534883721,ident,after-conv11-msr
304,65,0.7558139534883721,ident,after-conv11-msr
305,65,0.7558139534883721,ident,after-conv11-msr
306,65,0.7558139534883721,ident,after-conv11-msr
307,65,0.7558139534883721,ident,after-conv11-msr
308,65,0.7558139534883721,ident,after-conv11-msr
309,65,0.7558139534883721,ident,after-conv11-msr
310,65,0.7558139534883721,ident,after-conv11-msr
311,65,0.7558139534883721,ident,after-conv11-msr
312,65,0.7558139534883721,ident,after-conv11-msr
313,66,0.7674418604651163,ident,after-conv11-msr
314,66,0.7674418604651163,ident,after-conv11-msr
315,66,0.7674418604651163,ident,after-conv11-msr
316,66,0.7674418604651163,ident,after-conv11-msr
317,66,0.7674418604651163,ident,after-conv11-msr
318,66,0.7674418604651163,ident,after-conv11-msr
319,67,0.7790697674418605,ident,after-conv11-msr
320,67,0.7790697674418605,ident,after-conv11-msr
321,67,0.7790697674418605,ident,after-conv11-msr
322,67,0.7790697674418605,ident,after-conv11-msr
323,67,0.7790697674418605,ident,after-conv11-msr
324,68,0.7906976744186046,ident,after-conv11-msr
325,68,0.7906976744186046,ident,after-conv11-msr
326,69,0.8023255813953488,ident,after-conv11-msr
327,69,0.8023255813953488,ident,after-conv11-msr
328,69,0.8023255813953488,ident,after-conv11-msr
329,70,0.813953488372093,ident,after-conv11-msr
330,70,0.813953488372093,ident,after-conv11-msr
331,70,0.813953488372093,ident,after-conv11-msr
332,70,0.813953488372093,ident,after-conv11-msr
333,70,0.813953488372093,ident,after-conv11-msr
334,71,0.8255813953488372,ident,after-conv11-msr
335,71,0.8255813953488372,ident,after-conv11-msr
336,71,0.8255813953488372,ident,after-conv11-msr
337,71,0.8255813953488372,ident,after-conv11-msr
338,71,0.8255813953488372,ident,after-conv11-msr
339,71,0.8255813953488372,ident,after-conv11-msr
340,71,0.8255813953488372,ident,after-conv11-msr
341,71,0.8255813953488372,ident,after-conv11-msr
342,71,0.8255813953488372,ident,after-conv11-msr
343,71,0.8255813953488372,ident,after-conv11-msr
344,71,0.8255813953488372,ident,after-conv11-msr
345,71,0.8255813953488372,ident,after-conv11-msr
346,71,0.8255813953488372,ident,after-conv11-msr
347,71,0.8255813953488372,ident,after-conv11-msr
348,71,0.8255813953488372,ident,after-conv11-msr
349,71,0.8255813953488372,ident,after-conv11-msr
350,71,0.8255813953488372,ident,after-conv11-msr
351,71,0.8255813953488372,ident,after-conv11-msr
352,71,0.8255813953488372,ident,after-conv11-msr
353,71,0.8255813953488372,ident,after-conv11-msr
354,71,0.8255813953488372,ident,after-conv11-msr
355,71,0.8255813953488372,ident,after-conv11-msr
356,71,0.8255813953488372,ident,after-conv11-msr
357,71,0.8255813953488372,ident,after-conv11-msr
358,71,0.8255813953488372,ident,after-conv11-msr
359,72,0.8372093023255814,ident,after-conv11-msr
360,72,0.8372093023255814,ident,after-conv11-msr
361,72,0.8372093023255814,ident,after-conv11-msr
362,72,0.8372093023255814,ident,after-conv11-msr
363,72,0.8372093023255814,ident,after-conv11-msr
364,72,0.8372093023255814,ident,after-conv11-msr
365,72,0.8372093023255814,ident,after-conv11-msr
366,72,0.8372093023255814,ident,after-conv11-msr
367,72,0.8372093023255814,ident,after-conv11-msr
368,73,0.8488372093023255,ident,after-conv11-msr
369,73,0.8488372093023255,ident,after-conv11-msr
370,73,0.8488372093023255,ident,after-conv11-msr
371,73,0.8488372093023255,ident,after-conv11-msr
372,73,0.8488372093023255,ident,after-conv11-msr
373,74,0.8604651162790697,ident,after-conv11-msr
374,74,0.8604651162790697,ident,after-conv11-msr
375,74,0.8604651162790697,ident,after-conv11-msr
376,74,0.8604651162790697,ident,after-conv11-msr
377,74,0.8604651162790697,ident,after-conv11-msr
378,75,0.872093023255814,ident,after-conv11-msr
379,75,0.872093023255814,ident,after-conv11-msr
380,75,0.872093023255814,ident,after-conv11-msr
381,75,0.872093023255814,ident,after-conv11-msr
382,75,0.872093023255814,ident,after-conv11-msr
383,75,0.872093023255814,ident,after-conv11-msr
384,75,0.872093023255814,ident,after-conv11-msr
385,75,0.872093023255814,ident,after-conv11-msr
386,76,0.8837209302325582,ident,after-conv11-msr
387,76,0.8837209302325582,ident,after-conv11-msr
388,76,0.8837209302325582,ident,after-conv11-msr
389,76,0.8837209302325582,ident,after-conv11-msr
390,76,0.8837209302325582,ident,after-conv11-msr
391,77,0.8953488372093024,ident,after-conv11-msr
392,77,0.8953488372093024,ident,after-conv11-msr
393,77,0.8953488372093024,ident,after-conv11-msr
394,77,0.8953488372093024,ident,after-conv11-msr
395,77,0.8953488372093024,ident,after-conv11-msr
396,77,0.8953488372093024,ident,after-conv11-msr
397,77,0.8953488372093024,ident,after-conv11-msr
398,77,0.8953488372093024,ident,after-conv11-msr
399,78,0.9069767441860465,ident,after-conv11-msr
400,78,0.9069767441860465,ident,after-conv11-msr
401,78,0.9069767441860465,ident,after-conv11-msr
402,78,0.9069767441860465,ident,after-conv11-msr
403,78,0.9069767441860465,ident,after-conv11-msr
404,78,0.9069767441860465,ident,after-conv11-msr
405,79,0.9186046511627907,ident,after-conv11-msr
406,80,0.9302325581395349,ident,after-conv11-msr
407,80,0.9302325581395349,ident,after-conv11-msr
408,80,0.9302325581395349,ident,after-conv11-msr
409,80,0.9302325581395349,ident,after-conv11-msr
410,80,0.9302325581395349,ident,after-conv11-msr
411,81,0.9418604651162791,ident,after-conv11-msr
412,81,0.9418604651162791,ident,after-conv11-msr
413,81,0.9418604651162791,ident,after-conv11-msr
414,82,0.9534883720930233,ident,after-conv11-msr
415,82,0.9534883720930233,ident,after-conv11-msr
416,82,0.9534883720930233,ident,after-conv11-msr
417,83,0.9651162790697675,ident,after-conv11-msr
418,83,0.9651162790697675,ident,after-conv11-msr
419,83,0.9651162790697675,ident,after-conv11-msr
420,84,0.9767441860465116,ident,after-conv11-msr
421,84,0.9767441860465116,ident,after-conv11-msr
422,84,0.9767441860465116,ident,after-conv11-msr
423,84,0.9767441860465116,ident,after-conv11-msr
424,85,0.9883720930232558,ident,after-conv11-msr
425,85,0.9883720930232558,ident,after-conv11-msr
426,85,0.9883720930232558,ident,after-conv11-msr
427,85,0.9883720930232558,ident,after-conv11-msr
428,85,0.9883720930232558,ident,after-conv11-msr
429,85,0.9883720930232558,ident,after-conv11-msr
430,85,0.9883720930232558,ident,after-conv11-msr
431,85,0.9883720930232558,ident,after-conv11-msr
432,86,1.0,ident,after-conv11-msr
1,119,0.5804878048780487,train,retrained-fc1-msr
2,134,0.6536585365853659,train,retrained-fc1-msr
3,148,0.7219512195121951,train,retrained-fc1-msr
4,158,0.7707317073170732,train,retrained-fc1-msr
5,160,0.7804878048780488,train,retrained-fc1-msr
6,162,0.7902439024390244,train,retrained-fc1-msr
7,165,0.8048780487804879,train,retrained-fc1-msr
8,166,0.8097560975609757,train,retrained-fc1-msr
9,166,0.8097560975609757,train,retrained-fc1-msr
10,170,0.8292682926829268,train,retrained-fc1-msr
11,173,0.8439024390243902,train,retrained-fc1-msr
12,174,0.848780487804878,train,retrained-fc1-msr
13,176,0.8585365853658536,train,retrained-fc1-msr
14,178,0.8682926829268293,train,retrained-fc1-msr
15,178,0.8682926829268293,train,retrained-fc1-msr
16,179,0.8731707317073171,train,retrained-fc1-msr
17,179,0.8731707317073171,train,retrained-fc1-msr
18,180,0.8780487804878049,train,retrained-fc1-msr
19,180,0.8780487804878049,train,retrained-fc1-msr
20,180,0.8780487804878049,train,retrained-fc1-msr
21,181,0.8829268292682927,train,retrained-fc1-msr
22,181,0.8829268292682927,train,retrained-fc1-msr
23,182,0.8878048780487805,train,retrained-fc1-msr
24,182,0.8878048780487805,train,retrained-fc1-msr
25,183,0.8926829268292683,train,retrained-fc1-msr
26,184,0.8975609756097561,train,retrained-fc1-msr
27,184,0.8975609756097561,train,retrained-fc1-msr
28,185,0.9024390243902439,train,retrained-fc1-msr
29,186,0.9073170731707317,train,retrained-fc1-msr
30,187,0.9121951219512195,train,retrained-fc1-msr
31,187,0.9121951219512195,train,retrained-fc1-msr
32,187,0.9121951219512195,train,retrained-fc1-msr
33,187,0.9121951219512195,train,retrained-fc1-msr
34,187,0.9121951219512195,train,retrained-fc1-msr
35,187,0.9121951219512195,train,retrained-fc1-msr
36,188,0.9170731707317074,train,retrained-fc1-msr
37,189,0.9219512195121952,train,retrained-fc1-msr
38,189,0.9219512195121952,train,retrained-fc1-msr
39,189,0.9219512195121952,train,retrained-fc1-msr
40,189,0.9219512195121952,train,retrained-fc1-msr
41,190,0.926829268292683,train,retrained-fc1-msr
42,190,0.926829268292683,train,retrained-fc1-msr
43,191,0.9317073170731708,train,retrained-fc1-msr
44,191,0.9317073170731708,train,retrained-fc1-msr
45,191,0.9317073170731708,train,retrained-fc1-msr
46,191,0.9317073170731708,train,retrained-fc1-msr
47,191,0.9317073170731708,train,retrained-fc1-msr
48,192,0.9365853658536586,train,retrained-fc1-msr
49,192,0.9365853658536586,train,retrained-fc1-msr
50,193,0.9414634146341463,train,retrained-fc1-msr
51,193,0.9414634146341463,train,retrained-fc1-msr
52,193,0.9414634146341463,train,retrained-fc1-msr
53,194,0.9463414634146341,train,retrained-fc1-msr
54,194,0.9463414634146341,train,retrained-fc1-msr
55,194,0.9463414634146341,train,retrained-fc1-msr
56,194,0.9463414634146341,train,retrained-fc1-msr
57,195,0.9512195121951219,train,retrained-fc1-msr
58,196,0.9560975609756097,train,retrained-fc1-msr
59,198,0.9658536585365853,train,retrained-fc1-msr
60,198,0.9658536585365853,train,retrained-fc1-msr
61,198,0.9658536585365853,train,retrained-fc1-msr
62,198,0.9658536585365853,train,retrained-fc1-msr
63,198,0.9658536585365853,train,retrained-fc1-msr
64,198,0.9658536585365853,train,retrained-fc1-msr
65,198,0.9658536585365853,train,retrained-fc1-msr
66,198,0.9658536585365853,train,retrained-fc1-msr
67,198,0.9658536585365853,train,retrained-fc1-msr
68,198,0.9658536585365853,train,retrained-fc1-msr
69,198,0.9658536585365853,train,retrained-fc1-msr
70,198,0.9658536585365853,train,retrained-fc1-msr
71,198,0.9658536585365853,train,retrained-fc1-msr
72,198,0.9658536585365853,train,retrained-fc1-msr
73,198,0.9658536585365853,train,retrained-fc1-msr
74,198,0.9658536585365853,train,retrained-fc1-msr
75,198,0.9658536585365853,train,retrained-fc1-msr
76,198,0.9658536585365853,train,retrained-fc1-msr
77,198,0.9658536585365853,train,retrained-fc1-msr
78,198,0.9658536585365853,train,retrained-fc1-msr
79,199,0.9707317073170731,train,retrained-fc1-msr
80,199,0.9707317073170731,train,retrained-fc1-msr
81,199,0.9707317073170731,train,retrained-fc1-msr
82,199,0.9707317073170731,train,retrained-fc1-msr
83,199,0.9707317073170731,train,retrained-fc1-msr
84,199,0.9707317073170731,train,retrained-fc1-msr
85,199,0.9707317073170731,train,retrained-fc1-msr
86,199,0.9707317073170731,train,retrained-fc1-msr
87,199,0.9707317073170731,train,retrained-fc1-msr
88,199,0.9707317073170731,train,retrained-fc1-msr
89,199,0.9707317073170731,train,retrained-fc1-msr
90,199,0.9707317073170731,train,retrained-fc1-msr
91,199,0.9707317073170731,train,retrained-fc1-msr
92,200,0.975609756097561,train,retrained-fc1-msr
93,200,0.975609756097561,train,retrained-fc1-msr
94,200,0.975609756097561,train,retrained-fc1-msr
95,200,0.975609756097561,train,retrained-fc1-msr
96,200,0.975609756097561,train,retrained-fc1-msr
97,200,0.975609756097561,train,retrained-fc1-msr
98,200,0.975609756097561,train,retrained-fc1-msr
99,200,0.975609756097561,train,retrained-fc1-msr
100,200,0.975609756097561,train,retrained-fc1-msr
101,200,0.975609756097561,train,retrained-fc1-msr
102,200,0.975609756097561,train,retrained-fc1-msr
103,200,0.975609756097561,train,retrained-fc1-msr
104,200,0.975609756097561,train,retrained-fc1-msr
105,200,0.975609756097561,train,retrained-fc1-msr
106,200,0.975609756097561,train,retrained-fc1-msr
107,200,0.975609756097561,train,retrained-fc1-msr
108,200,0.975609756097561,train,retrained-fc1-msr
109,200,0.975609756097561,train,retrained-fc1-msr
110,200,0.975609756097561,train,retrained-fc1-msr
111,200,0.975609756097561,train,retrained-fc1-msr
112,200,0.975609756097561,train,retrained-fc1-msr
113,200,0.975609756097561,train,retrained-fc1-msr
114,200,0.975609756097561,train,retrained-fc1-msr
115,200,0.975609756097561,train,retrained-fc1-msr
116,200,0.975609756097561,train,retrained-fc1-msr
117,200,0.975609756097561,train,retrained-fc1-msr
118,200,0.975609756097561,train,retrained-fc1-msr
119,200,0.975609756097561,train,retrained-fc1-msr
120,200,0.975609756097561,train,retrained-fc1-msr
121,200,0.975609756097561,train,retrained-fc1-msr
122,200,0.975609756097561,train,retrained-fc1-msr
123,200,0.975609756097561,train,retrained-fc1-msr
124,200,0.975609756097561,train,retrained-fc1-msr
125,200,0.975609756097561,train,retrained-fc1-msr
126,200,0.975609756097561,train,retrained-fc1-msr
127,200,0.975609756097561,train,retrained-fc1-msr
128,200,0.975609756097561,train,retrained-fc1-msr
129,200,0.975609756097561,train,retrained-fc1-msr
130,200,0.975609756097561,train,retrained-fc1-msr
131,200,0.975609756097561,train,retrained-fc1-msr
132,200,0.975609756097561,train,retrained-fc1-msr
133,200,0.975609756097561,train,retrained-fc1-msr
134,200,0.975609756097561,train,retrained-fc1-msr
135,200,0.975609756097561,train,retrained-fc1-msr
136,200,0.975609756097561,train,retrained-fc1-msr
137,200,0.975609756097561,train,retrained-fc1-msr
138,200,0.975609756097561,train,retrained-fc1-msr
139,200,0.975609756097561,train,retrained-fc1-msr
140,201,0.9804878048780488,train,retrained-fc1-msr
141,201,0.9804878048780488,train,retrained-fc1-msr
142,201,0.9804878048780488,train,retrained-fc1-msr
143,201,0.9804878048780488,train,retrained-fc1-msr
144,201,0.9804878048780488,train,retrained-fc1-msr
145,201,0.9804878048780488,train,retrained-fc1-msr
146,201,0.9804878048780488,train,retrained-fc1-msr
147,201,0.9804878048780488,train,retrained-fc1-msr
148,201,0.9804878048780488,train,retrained-fc1-msr
149,201,0.9804878048780488,train,retrained-fc1-msr
150,201,0.9804878048780488,train,retrained-fc1-msr
151,201,0.9804878048780488,train,retrained-fc1-msr
152,201,0.9804878048780488,train,retrained-fc1-msr
153,201,0.9804878048780488,train,retrained-fc1-msr
154,201,0.9804878048780488,train,retrained-fc1-msr
155,201,0.9804878048780488,train,retrained-fc1-msr
156,201,0.9804878048780488,train,retrained-fc1-msr
157,201,0.9804878048780488,train,retrained-fc1-msr
158,201,0.9804878048780488,train,retrained-fc1-msr
159,201,0.9804878048780488,train,retrained-fc1-msr
160,201,0.9804878048780488,train,retrained-fc1-msr
161,201,0.9804878048780488,train,retrained-fc1-msr
162,201,0.9804878048780488,train,retrained-fc1-msr
163,201,0.9804878048780488,train,retrained-fc1-msr
164,201,0.9804878048780488,train,retrained-fc1-msr
165,201,0.9804878048780488,train,retrained-fc1-msr
166,201,0.9804878048780488,train,retrained-fc1-msr
167,201,0.9804878048780488,train,retrained-fc1-msr
168,201,0.9804878048780488,train,retrained-fc1-msr
169,201,0.9804878048780488,train,retrained-fc1-msr
170,201,0.9804878048780488,train,retrained-fc1-msr
171,201,0.9804878048780488,train,retrained-fc1-msr
172,201,0.9804878048780488,train,retrained-fc1-msr
173,201,0.9804878048780488,train,retrained-fc1-msr
174,201,0.9804878048780488,train,retrained-fc1-msr
175,201,0.9804878048780488,train,retrained-fc1-msr
176,201,0.9804878048780488,train,retrained-fc1-msr
177,201,0.9804878048780488,train,retrained-fc1-msr
178,201,0.9804878048780488,train,retrained-fc1-msr
179,201,0.9804878048780488,train,retrained-fc1-msr
180,201,0.9804878048780488,train,retrained-fc1-msr
181,201,0.9804878048780488,train,retrained-fc1-msr
182,201,0.9804878048780488,train,retrained-fc1-msr
183,201,0.9804878048780488,train,retrained-fc1-msr
184,201,0.9804878048780488,train,retrained-fc1-msr
185,201,0.9804878048780488,train,retrained-fc1-msr
186,201,0.9804878048780488,train,retrained-fc1-msr
187,201,0.9804878048780488,train,retrained-fc1-msr
188,201,0.9804878048780488,train,retrained-fc1-msr
189,201,0.9804878048780488,train,retrained-fc1-msr
190,201,0.9804878048780488,train,retrained-fc1-msr
191,201,0.9804878048780488,train,retrained-fc1-msr
192,201,0.9804878048780488,train,retrained-fc1-msr
193,201,0.9804878048780488,train,retrained-fc1-msr
194,201,0.9804878048780488,train,retrained-fc1-msr
195,201,0.9804878048780488,train,retrained-fc1-msr
196,201,0.9804878048780488,train,retrained-fc1-msr
197,201,0.9804878048780488,train,retrained-fc1-msr
198,201,0.9804878048780488,train,retrained-fc1-msr
199,201,0.9804878048780488,train,retrained-fc1-msr
200,201,0.9804878048780488,train,retrained-fc1-msr
201,201,0.9804878048780488,train,retrained-fc1-msr
202,201,0.9804878048780488,train,retrained-fc1-msr
203,201,0.9804878048780488,train,retrained-fc1-msr
204,201,0.9804878048780488,train,retrained-fc1-msr
205,201,0.9804878048780488,train,retrained-fc1-msr
206,201,0.9804878048780488,train,retrained-fc1-msr
207,201,0.9804878048780488,train,retrained-fc1-msr
208,201,0.9804878048780488,train,retrained-fc1-msr
209,201,0.9804878048780488,train,retrained-fc1-msr
210,201,0.9804878048780488,train,retrained-fc1-msr
211,201,0.9804878048780488,train,retrained-fc1-msr
212,201,0.9804878048780488,train,retrained-fc1-msr
213,201,0.9804878048780488,train,retrained-fc1-msr
214,201,0.9804878048780488,train,retrained-fc1-msr
215,201,0.9804878048780488,train,retrained-fc1-msr
216,202,0.9853658536585366,train,retrained-fc1-msr
217,202,0.9853658536585366,train,retrained-fc1-msr
218,202,0.9853658536585366,train,retrained-fc1-msr
219,202,0.9853658536585366,train,retrained-fc1-msr
220,202,0.9853658536585366,train,retrained-fc1-msr
221,202,0.9853658536585366,train,retrained-fc1-msr
222,202,0.9853658536585366,train,retrained-fc1-msr
223,202,0.9853658536585366,train,retrained-fc1-msr
224,202,0.9853658536585366,train,retrained-fc1-msr
225,202,0.9853658536585366,train,retrained-fc1-msr
226,202,0.9853658536585366,train,retrained-fc1-msr
227,202,0.9853658536585366,train,retrained-fc1-msr
228,202,0.9853658536585366,train,retrained-fc1-msr
229,202,0.9853658536585366,train,retrained-fc1-msr
230,202,0.9853658536585366,train,retrained-fc1-msr
231,202,0.9853658536585366,train,retrained-fc1-msr
232,202,0.9853658536585366,train,retrained-fc1-msr
233,202,0.9853658536585366,train,retrained-fc1-msr
234,202,0.9853658536585366,train,retrained-fc1-msr
235,202,0.9853658536585366,train,retrained-fc1-msr
236,202,0.9853658536585366,train,retrained-fc1-msr
237,202,0.9853658536585366,train,retrained-fc1-msr
238,202,0.9853658536585366,train,retrained-fc1-msr
239,202,0.9853658536585366,train,retrained-fc1-msr
240,203,0.9902439024390244,train,retrained-fc1-msr
241,203,0.9902439024390244,train,retrained-fc1-msr
242,203,0.9902439024390244,train,retrained-fc1-msr
243,203,0.9902439024390244,train,retrained-fc1-msr
244,203,0.9902439024390244,train,retrained-fc1-msr
245,203,0.9902439024390244,train,retrained-fc1-msr
246,203,0.9902439024390244,train,retrained-fc1-msr
247,203,0.9902439024390244,train,retrained-fc1-msr
248,203,0.9902439024390244,train,retrained-fc1-msr
249,203,0.9902439024390244,train,retrained-fc1-msr
250,203,0.9902439024390244,train,retrained-fc1-msr
251,203,0.9902439024390244,train,retrained-fc1-msr
252,203,0.9902439024390244,train,retrained-fc1-msr
253,203,0.9902439024390244,train,retrained-fc1-msr
254,203,0.9902439024390244,train,retrained-fc1-msr
255,203,0.9902439024390244,train,retrained-fc1-msr
256,203,0.9902439024390244,train,retrained-fc1-msr
257,203,0.9902439024390244,train,retrained-fc1-msr
258,203,0.9902439024390244,train,retrained-fc1-msr
259,203,0.9902439024390244,train,retrained-fc1-msr
260,203,0.9902439024390244,train,retrained-fc1-msr
261,203,0.9902439024390244,train,retrained-fc1-msr
262,203,0.9902439024390244,train,retrained-fc1-msr
263,203,0.9902439024390244,train,retrained-fc1-msr
264,203,0.9902439024390244,train,retrained-fc1-msr
265,203,0.9902439024390244,train,retrained-fc1-msr
266,203,0.9902439024390244,train,retrained-fc1-msr
267,203,0.9902439024390244,train,retrained-fc1-msr
268,203,0.9902439024390244,train,retrained-fc1-msr
269,203,0.9902439024390244,train,retrained-fc1-msr
270,203,0.9902439024390244,train,retrained-fc1-msr
271,203,0.9902439024390244,train,retrained-fc1-msr
272,203,0.9902439024390244,train,retrained-fc1-msr
273,203,0.9902439024390244,train,retrained-fc1-msr
274,203,0.9902439024390244,train,retrained-fc1-msr
275,203,0.9902439024390244,train,retrained-fc1-msr
276,203,0.9902439024390244,train,retrained-fc1-msr
277,203,0.9902439024390244,train,retrained-fc1-msr
278,203,0.9902439024390244,train,retrained-fc1-msr
279,203,0.9902439024390244,train,retrained-fc1-msr
280,203,0.9902439024390244,train,retrained-fc1-msr
281,203,0.9902439024390244,train,retrained-fc1-msr
282,203,0.9902439024390244,train,retrained-fc1-msr
283,203,0.9902439024390244,train,retrained-fc1-msr
284,203,0.9902439024390244,train,retrained-fc1-msr
285,203,0.9902439024390244,train,retrained-fc1-msr
286,203,0.9902439024390244,train,retrained-fc1-msr
287,203,0.9902439024390244,train,retrained-fc1-msr
288,203,0.9902439024390244,train,retrained-fc1-msr
289,203,0.9902439024390244,train,retrained-fc1-msr
290,204,0.9951219512195122,train,retrained-fc1-msr
291,204,0.9951219512195122,train,retrained-fc1-msr
292,204,0.9951219512195122,train,retrained-fc1-msr
293,204,0.9951219512195122,train,retrained-fc1-msr
294,204,0.9951219512195122,train,retrained-fc1-msr
295,204,0.9951219512195122,train,retrained-fc1-msr
296,204,0.9951219512195122,train,retrained-fc1-msr
297,204,0.9951219512195122,train,retrained-fc1-msr
298,204,0.9951219512195122,train,retrained-fc1-msr
299,204,0.9951219512195122,train,retrained-fc1-msr
300,204,0.9951219512195122,train,retrained-fc1-msr
301,204,0.9951219512195122,train,retrained-fc1-msr
302,204,0.9951219512195122,train,retrained-fc1-msr
303,204,0.9951219512195122,train,retrained-fc1-msr
304,204,0.9951219512195122,train,retrained-fc1-msr
305,204,0.9951219512195122,train,retrained-fc1-msr
306,204,0.9951219512195122,train,retrained-fc1-msr
307,204,0.9951219512195122,train,retrained-fc1-msr
308,204,0.9951219512195122,train,retrained-fc1-msr
309,204,0.9951219512195122,train,retrained-fc1-msr
310,204,0.9951219512195122,train,retrained-fc1-msr
311,204,0.9951219512195122,train,retrained-fc1-msr
312,204,0.9951219512195122,train,retrained-fc1-msr
313,204,0.9951219512195122,train,retrained-fc1-msr
314,204,0.9951219512195122,train,retrained-fc1-msr
315,204,0.9951219512195122,train,retrained-fc1-msr
316,204,0.9951219512195122,train,retrained-fc1-msr
317,205,1.0,train,retrained-fc1-msr
318,205,1.0,train,retrained-fc1-msr
319,205,1.0,train,retrained-fc1-msr
320,205,1.0,train,retrained-fc1-msr
321,205,1.0,train,retrained-fc1-msr
322,205,1.0,train,retrained-fc1-msr
323,205,1.0,train,retrained-fc1-msr
324,205,1.0,train,retrained-fc1-msr
325,205,1.0,train,retrained-fc1-msr
326,205,1.0,train,retrained-fc1-msr
327,205,1.0,train,retrained-fc1-msr
328,205,1.0,train,retrained-fc1-msr
329,205,1.0,train,retrained-fc1-msr
330,205,1.0,train,retrained-fc1-msr
331,205,1.0,train,retrained-fc1-msr
332,205,1.0,train,retrained-fc1-msr
333,205,1.0,train,retrained-fc1-msr
334,205,1.0,train,retrained-fc1-msr
335,205,1.0,train,retrained-fc1-msr
336,205,1.0,train,retrained-fc1-msr
337,205,1.0,train,retrained-fc1-msr
338,205,1.0,train,retrained-fc1-msr
339,205,1.0,train,retrained-fc1-msr
340,205,1.0,train,retrained-fc1-msr
341,205,1.0,train,retrained-fc1-msr
342,205,1.0,train,retrained-fc1-msr
343,205,1.0,train,retrained-fc1-msr
344,205,1.0,train,retrained-fc1-msr
345,205,1.0,train,retrained-fc1-msr
346,205,1.0,train,retrained-fc1-msr
347,205,1.0,train,retrained-fc1-msr
348,205,1.0,train,retrained-fc1-msr
349,205,1.0,train,retrained-fc1-msr
350,205,1.0,train,retrained-fc1-msr
351,205,1.0,train,retrained-fc1-msr
352,205,1.0,train,retrained-fc1-msr
353,205,1.0,train,retrained-fc1-msr
354,205,1.0,train,retrained-fc1-msr
355,205,1.0,train,retrained-fc1-msr
356,205,1.0,train,retrained-fc1-msr
357,205,1.0,train,retrained-fc1-msr
358,205,1.0,train,retrained-fc1-msr
359,205,1.0,train,retrained-fc1-msr
360,205,1.0,train,retrained-fc1-msr
361,205,1.0,train,retrained-fc1-msr
362,205,1.0,train,retrained-fc1-msr
363,205,1.0,train,retrained-fc1-msr
364,205,1.0,train,retrained-fc1-msr
365,205,1.0,train,retrained-fc1-msr
366,205,1.0,train,retrained-fc1-msr
367,205,1.0,train,retrained-fc1-msr
368,205,1.0,train,retrained-fc1-msr
369,205,1.0,train,retrained-fc1-msr
370,205,1.0,train,retrained-fc1-msr
371,205,1.0,train,retrained-fc1-msr
372,205,1.0,train,retrained-fc1-msr
373,205,1.0,train,retrained-fc1-msr
374,205,1.0,train,retrained-fc1-msr
375,205,1.0,train,retrained-fc1-msr
376,205,1.0,train,retrained-fc1-msr
